date,state,positive,negative,pending,hospitalized_currently,hospitalized_cumulative,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade,last_update_et,hash,date_checked,death,hospitalized,total,total_test_results,pos_neg,fips,death_increase,hospitalized_increase,negative_increase,positive_increase,total_test_results_increase,fips_code,iso_subdivision,load_time,iso_country
2020-07-23,OH,80186,1164840,,1105,9968,365,2403,178,,55702,B,2020-07-23 14:00:00,24cb6fcc0dbb0351749f1a300074b1ff5781abe8,2020-07-23T14:00:00Z,3256,9968,1245026,1245026,1245026,39,21,104,21987,1444,23431,39,US-OH,2020-07-25 00:05:13,US
2020-07-23,OK,27969,485206,,607,2596,255,,,,22441,A+,2020-07-23 00:00:00,8c89ec7c2a65dfee732af6b23e34f8695e7e7cfb,2020-07-23T00:00:00Z,477,2596,513175,513175,513175,40,3,56,6909,668,7577,40,US-OK,2020-07-25 00:05:13,US
2020-07-23,OR,15713,342778,,225,1465,52,,28,,3509,A+,2020-07-23 15:01:00,4f90ff7124d91a33a9b80c3ed4e1a2e2b069ebf2,2020-07-23T15:01:00Z,273,1465,358491,358491,358491,41,4,32,5377,320,5697,41,US-OR,2020-07-25 00:05:13,US
2020-07-23,PA,104358,981259,,736,,,,96,,78268,A+,2020-07-23 00:00:00,f5debc38bf42fc7c8c314a1218274dbc2d5bf1d0,2020-07-23T00:00:00Z,7079,,1085617,1085617,1085617,42,16,0,13178,962,14140,95,US-UM,2020-07-25 00:05:13,US
2020-07-23,PA,104358,981259,,736,,,,96,,78268,A+,2020-07-23 00:00:00,f5debc38bf42fc7c8c314a1218274dbc2d5bf1d0,2020-07-23T00:00:00Z,7079,,1085617,1085617,1085617,42,16,0,13178,962,14140,42,US-PA,2020-07-25 00:05:13,US
2020-07-23,PR,13473,192686,,442,,56,,40,,,B,2020-07-23 06:30:00,133937298efec128731607921f46adb1b058b780,2020-07-23T06:30:00Z,188,,206159,206159,206159,72,3,0,0,435,435,72,US-PR,2020-07-25 00:05:13,US
2020-07-23,RI,18148,171191,,67,2137,7,,4,,1759,A+,2020-07-23 12:00:00,b408258ccc783b0b587941e2725aa2a6e3dfe36c,2020-07-23T12:00:00Z,1001,2137,189339,189339,189339,44,4,10,2397,86,2483,44,US-RI,2020-07-25 00:05:13,US
2020-07-23,SC,76606,541868,,1723,4498,,,,,27062,A,2020-07-22 23:59:00,47f99c38ba6906c5a96202d25202ab27d0a51c38,2020-07-22T23:59:00Z,1334,4498,618474,618474,618474,45,49,0,7750,1564,9314,45,US-SC,2020-07-25 00:05:13,US
2020-07-23,SD,8143,94393,,50,792,,,,,7214,B,2020-07-22 18:00:00,b889f0cd05e6cf241dc9128729684379762b75fd,2020-07-22T18:00:00Z,121,792,102536,102536,102536,46,2,2,1412,66,1478,46,US-SD,2020-07-25 00:05:13,US
2020-07-23,TN,86987,1208998,,1465,4016,,,,,51661,A,2020-07-23 15:00:00,ef17426efad2187e7881a657ba8fff1aa63b8bd4,2020-07-23T15:00:00Z,925,4016,1295985,1295985,1295985,47,37,109,29587,2570,32157,47,US-TN,2020-07-25 00:05:13,US
2020-07-23,TX,361125,2803531,,10893,,3329,,,,203826,A,2020-07-23 16:15:00,31be34f16ed8a8ac4f2611a304e82229976812ce,2020-07-23T16:15:00Z,4521,,3164656,3164656,3164656,48,173,0,51001,9507,60508,48,US-TX,2020-07-25 00:05:13,US
2020-07-23,UT,36099,449323,,249,2150,98,568,,234,23093,A+,2020-07-23 10:55:00,87d0c17ae7e3c8cb3a48fbc7b3d3e46e7ac8c092,2020-07-23T10:55:00Z,267,2150,485422,485422,485422,49,7,15,3499,521,4020,49,US-UT,2020-07-25 00:05:13,US
2020-07-23,VA,81237,890963,417,1218,11697,257,,136,,10479,A+,2020-07-22 17:00:00,6cde46e4e3de8db29dff1e0814b129a12ce1c911,2020-07-22T17:00:00Z,2054,11697,972617,972200,972200,51,3,209,17169,844,18013,51,US-VA,2020-07-25 00:05:13,US
2020-07-23,VI,336,7500,54,,,,,,,182,C,2020-07-22 20:53:00,0b679c7c678d2f94a49e38f538df596acd5c45bb,2020-07-22T20:53:00Z,7,,7890,7836,7836,78,0,0,354,16,370,78,US-VI,2020-07-25 00:05:13,US
2020-07-23,VT,1377,85205,,12,,,,,,1156,B,2020-07-23 00:00:00,82737c7c32a2cce4ec6d73f2a2afb5b165793c57,2020-07-23T00:00:00Z,56,,86582,86582,86582,50,0,0,829,11,840,50,US-VT,2020-07-25 00:05:13,US
2020-07-23,WA,49247,805905,,385,5211,,,55,,,B,2020-07-22 02:59:00,972ab5d09b1bf6b1b50013f486fd2a71e247c178,2020-07-22T02:59:00Z,1468,5211,855152,855152,855152,53,3,50,13296,672,13968,53,US-WA,2020-07-25 00:05:13,US
2020-07-23,WI,49669,778842,82,187,4273,51,857,,,35502,A+,2020-07-23 16:00:00,095d9211178039553cbd0ac7df4b4f89514ed685,2020-07-23T16:00:00Z,885,4273,828593,828511,828511,55,13,48,14212,1086,15298,79,US-UM,2020-07-25 00:05:13,US
2020-07-23,WI,49669,778842,82,187,4273,51,857,,,35502,A+,2020-07-23 16:00:00,095d9211178039553cbd0ac7df4b4f89514ed685,2020-07-23T16:00:00Z,885,4273,828593,828511,828511,55,13,48,14212,1086,15298,55,US-WI,2020-07-25 00:05:13,US
2020-07-23,WV,5550,245522,,88,,38,,16,,3913,B,2020-07-23 17:00:00,b041b73662738901cb03a8884e0d409d1dad70f2,2020-07-23T17:00:00Z,103,,251072,251072,251072,54,2,0,8341,344,8685,54,US-WV,2020-07-25 00:05:13,US
2020-07-23,WY,2346,45823,,15,153,,,,,1794,B,2020-07-23 17:37:00,9462b65c7f960c8fad137b94ca2b124a31944c5c,2020-07-23T17:37:00Z,25,153,48169,48169,48169,56,0,1,3896,58,3954,56,US-WY,2020-07-25 00:05:13,US
2020-07-22,AK,2619,182714,,34,,,,1,,753,A,2020-07-22 00:00:00,e69224420d161f24f9874b82f23aaa880b1f2088,2020-07-22T00:00:00Z,19,,185333,185333,185333,2,1,0,6613,94,6707,2,US-AK,2020-07-25 00:05:13,US
2020-07-22,AL,71813,537675,,1547,8538,,1018,,540,29736,B,2020-07-22 11:00:00,79505145338a406be185bc009f2ea33c59947bf5,2020-07-22T11:00:00Z,1364,8538,609488,609488,609488,1,61,0,7652,1455,9107,1,US-AL,2020-07-25 00:05:13,US
2020-07-22,AR,35246,404980,,474,2317,,,107,323,27990,A+,2020-07-22 14:36:00,1fef7388acff64e0ca1346304a741b5da89732c8,2020-07-22T14:36:00Z,380,2317,440226,440226,440226,5,6,60,0,591,591,5,US-AR,2020-07-25 00:05:13,US
2020-07-22,AS,0,1037,,,,,,,,,C,2020-07-16 00:00:00,a7286f5f9d83a17ad859560311d14a66e73307c0,2020-07-16T00:00:00Z,0,,1037,1037,1037,60,0,0,0,0,0,60,US-AS,2020-07-25 00:05:13,US
2020-07-22,AZ,150609,663372,,3094,7047,870,,609,,19293,A+,2020-07-22 00:00:00,b95cc21856ece634fc77909830a504f8fd335fdf,2020-07-22T00:00:00Z,2974,7047,813981,813981,813981,4,56,153,4389,1926,6315,4,US-AZ,2020-07-25 00:05:13,US
2020-07-22,CA,413576,6250843,,8820,,2284,,,,,B,2020-07-22 00:00:00,9e07fb0a4bb5e4616284aebc1d201ad7133c049a,2020-07-22T00:00:00Z,7870,,6664419,6664419,6664419,6,115,0,114680,12807,127487,6,US-CA,2020-07-25 00:05:13,US
2020-07-22,CO,41059,416343,,373,6110,,,,,5064,A,2020-07-22 01:59:00,d451bba28593432632e6339f8fd3644bce9f11e5,2020-07-22T01:59:00Z,1643,6110,457402,457402,457402,8,28,53,5610,493,6103,8,US-CO,2020-07-25 00:05:13,US
2020-07-22,CT,48223,626183,,63,10654,,,,,8466,B,2020-07-21 20:30:00,a37081ca09a901a465d82289bc9440e7bf479986,2020-07-21T20:30:00Z,4406,10654,674406,674406,674406,9,0,0,11442,127,11569,9,US-CT,2020-07-25 00:05:13,US
2020-07-22,DC,11529,148043,,81,,18,,11,,1974,A+,2020-07-21 00:00:00,e620ebbcb9a264ca3659dc00f1a3a22f5ddff107,2020-07-21T00:00:00Z,580,,159572,159572,159572,11,0,0,3759,102,3861,11,US-DC,2020-07-25 00:05:13,US
2020-07-22,DE,13792,145641,,61,,7,,,,7859,A+,2020-07-21 18:00:00,a7aa9c87b042ad5ea7e635453026c117a8c6a9e6,2020-07-21T18:00:00Z,527,,159433,159433,159433,10,2,0,1040,46,1086,10,US-DE,2020-07-25 00:05:13,US
2020-07-22,FL,379619,2775092,2524,9475,22588,,,,,,A,2020-07-21 23:59:00,f52cd52f9d3cfa38674854d5f608ed299cfebd42,2020-07-21T23:59:00Z,5459,22588,3157235,3154711,3154711,12,140,465,45176,9785,54961,12,US-FL,2020-07-25 00:05:13,US
2020-07-22,GA,152302,1164542,,3179,15922,,2967,,,,A,2020-07-22 14:50:00,4a3056d6426309a1c24fc90bc878c4d9c2a6feb4,2020-07-22T14:50:00Z,3335,15922,1316844,1316844,1316844,13,81,428,18239,3314,21553,13,US-GA,2020-07-25 00:05:13,US
2020-07-22,GU,330,18752,,3,,,,,,242,B,2020-07-22 02:50:00,98a0bc2f3ab845d3767c9713cca0048299d35386,2020-07-22T02:50:00Z,5,,19082,19082,19082,66,0,0,322,3,325,66,US-GU,2020-07-25 00:05:13,US
2020-07-22,HI,1418,106764,,47,151,,,,,1084,D,2020-07-21 00:00:00,ddf9719c2e9de38fa9bb17001edf8081877e59be,2020-07-21T00:00:00Z,24,151,108182,108182,108182,15,0,1,1374,25,1399,84,US-UM,2020-07-25 00:05:13,US
2020-07-22,HI,1418,106764,,47,151,,,,,1084,D,2020-07-21 00:00:00,ddf9719c2e9de38fa9bb17001edf8081877e59be,2020-07-21T00:00:00Z,24,151,108182,108182,108182,15,0,1,1374,25,1399,15,US-HI,2020-07-25 00:05:13,US
2020-07-22,IA,39793,386643,,224,,71,,31,,28607,A+,2020-07-22 00:00:00,5b2f45b9db8717c0c16f8418fb7ccb2a01887c6c,2020-07-22T00:00:00Z,808,,426436,426436,426436,19,6,0,3684,319,4003,19,US-IA,2020-07-25 00:05:13,US
2020-07-22,ID,15822,138149,,188,656,46,197,,,4504,A,2020-07-21 19:00:00,17612c502e73314016afd99eba1fe86a73666332,2020-07-21T19:00:00Z,126,656,153971,153971,153971,16,4,35,2344,556,2900,16,US-ID,2020-07-25 00:05:13,US
2020-07-22,IL,166476,2183186,,1456,,337,,132,,,A,2020-07-22 00:00:00,6d06e63f52f75a4fbf963a5db0dd947c7f346563,2020-07-22T00:00:00Z,7540,,2349662,2349662,2349662,17,23,0,38035,1598,39633,17,US-IL,2020-07-25 00:05:13,US
2020-07-22,IN,58673,595740,,869,8020,327,1703,85,,41322,A+,2020-07-21 23:59:00,993f0cd42e02aa0d9d040c5ca254d87c0bddc6b3,2020-07-21T23:59:00Z,2863,8020,654413,654413,654413,18,17,79,8851,757,9608,18,US-IN,2020-07-25 00:05:13,US
2020-07-22,KS,24104,244582,,,1545,112,450,28,164,1050,A+,2020-07-22 10:00:00,d85c2b6392318488428a29cc705125fab8f8638c,2020-07-22T10:00:00Z,308,1545,268686,268686,268686,20,1,48,6385,770,7155,20,US-KS,2020-07-25 00:05:13,US
2020-07-22,KY,24540,494535,,603,2914,145,1039,,,7000,B,2020-07-22 00:00:00,fdcefe05b9e81add2be6991be6aa180096b52496,2020-07-22T00:00:00Z,677,2914,519075,519075,519075,21,3,14,9902,480,10382,21,US-KY,2020-07-25 00:05:13,US
2020-07-22,LA,99354,1053547,,1581,,,,188,,61456,A,2020-07-22 15:30:00,cf9a9ec368ac7418da203d0137b4216ef6672a37,2020-07-22T15:30:00Z,3670,,1152901,1152901,1152901,22,62,0,27168,2771,29939,22,US-LA,2020-07-25 00:05:13,US
2020-07-22,MA,114320,955742,,532,11761,63,,37,,96452,A+,2020-07-22 10:00:00,8848fb927432ff7ebbd9ca2a909643e18a92f301,2020-07-22T10:00:00Z,8468,11761,1070062,1070062,1070062,25,18,15,10594,287,10881,25,US-MA,2020-07-25 00:05:13,US
2020-07-22,MD,80172,702661,,505,11997,137,,,,5434,A,2020-07-22 10:00:00,36287a16d6de3d6cda0003b355163a5955dd34b7,2020-07-22T10:00:00Z,3405,11997,782833,782833,782833,24,3,48,17839,627,18466,24,US-MD,2020-07-25 00:05:13,US
2020-07-22,ME,3723,141295,,10,377,8,,4,,3216,A+,2020-07-21 23:59:00,da899b6827565be09f5c3850ac418b4ddd512f64,2020-07-21T23:59:00Z,118,377,145018,145018,145018,23,0,0,2775,0,2775,23,US-ME,2020-07-25 00:05:13,US
2020-07-22,MI,83730,1475883,,680,,210,,120,,55162,A+,2020-07-22 00:00:00,9d31b6e6000eae3ec2b0d4c4ee8d33e6d71886f4,2020-07-22T00:00:00Z,6388,,1559613,1559613,1559613,26,6,0,29567,671,30238,71,US-UM,2020-07-25 00:05:13,US
2020-07-22,MI,83730,1475883,,680,,210,,120,,55162,A+,2020-07-22 00:00:00,9d31b6e6000eae3ec2b0d4c4ee8d33e6d71886f4,2020-07-22T00:00:00Z,6388,,1559613,1559613,1559613,26,6,0,29567,671,30238,26,US-MI,2020-07-25 00:05:13,US
2020-07-22,MN,47961,840590,,273,4771,119,1423,,,42234,A,2020-07-21 17:00:00,0c685d4b682222a736ccee320cf154f29fcf49c2,2020-07-21T17:00:00Z,1592,4771,888551,888551,888551,27,4,48,11188,504,11692,27,US-MN,2020-07-25 00:05:13,US
2020-07-22,MO,36063,553397,,875,,,,86,,,B,2020-07-22 15:00:00,da948b04deefa69a32f6ad64ccf0b3ec6e95f196,2020-07-22T15:00:00Z,1159,,589460,589460,589460,29,16,0,7839,1301,9140,29,US-MO,2020-07-25 00:05:13,US
2020-07-22,MP,38,12707,,,4,,,,,29,D,2020-07-21 08:46:00,62ab0127f3ff7aa0e3fbb544325e5dc5e7ba0b58,2020-07-21T08:46:00Z,2,4,12745,12745,12745,69,0,0,1652,0,1652,69,US-MP,2020-07-25 00:05:13,US
2020-07-22,MS,47071,355959,,1165,3844,293,,138,,30315,A+,2020-07-21 19:00:00,abab8feccacb427da8f474389cbd76a255c48f7b,2020-07-21T19:00:00Z,1423,3844,403030,403030,403030,28,34,47,6285,1547,7832,28,US-MS,2020-07-25 00:05:13,US
2020-07-22,MT,2813,140705,,52,179,,,,,1543,C,2020-07-22 00:00:00,6b58fc27a665f82aa4f44dd03904727ff3ee0b56,2020-07-22T00:00:00Z,42,179,143518,143518,143518,30,2,5,2415,101,2516,30,US-MT,2020-07-25 00:05:13,US
2020-07-22,NC,105001,1386819,,1137,,338,,,,78707,A+,2020-07-22 12:10:00,f1d18f133bdbdfd41304de54025cb7d641d4ad0f,2020-07-22T12:10:00Z,1698,,1491820,1491820,1491820,37,30,0,30683,2140,32823,37,US-NC,2020-07-25 00:05:13,US
2020-07-22,ND,5367,133899,,52,317,,,,,4407,C,2020-07-22 00:00:00,b5959672d824d272125f1c016fdaf13da62c4b3e,2020-07-22T00:00:00Z,88,317,139266,139266,139266,38,4,8,1813,160,1973,38,US-ND,2020-07-25 00:05:13,US
2020-07-22,NE,23190,219431,,118,1508,,,,,17389,A,2020-07-21 20:30:00,c27c463a978a3353c64d8779ebc3dd3852b37d7f,2020-07-21T20:30:00Z,310,1508,242621,242621,242621,31,4,6,3837,343,4180,31,US-NE,2020-07-25 00:05:13,US
2020-07-22,NH,6262,139276,,23,677,,196,,,5316,B,2020-07-21 09:00:00,0d9e142137b9b0adbb7629f31404253ef3e3da60,2020-07-21T09:00:00Z,400,677,145538,145538,145538,33,2,4,703,13,716,33,US-NH,2020-07-25 00:05:13,US
2020-07-22,NJ,177645,1663284,,873,21184,151,,77,,31850,A+,2020-07-22 13:00:00,b1184658ec74aed8e452fdf2f03001f13875bf44,2020-07-22T13:00:00Z,15707,21184,1840929,1840929,1840929,34,-30,85,22585,389,22974,34,US-NJ,2020-07-25 00:05:13,US
2020-07-22,NM,17517,464014,,154,2433,,,,,6870,B,2020-07-21 17:31:00,597ac10285d295797e3103e6c8906f67e81e7fc0,2020-07-21T17:31:00Z,588,2433,481531,481531,481531,35,10,34,4732,302,5034,35,US-NM,2020-07-25 00:05:13,US
2020-07-22,NV,38657,365651,,1102,,299,,154,,917,A+,2020-07-22 13:10:00,9f4046a6a697651d2dcb5645c7c4d96881cf4ee0,2020-07-22T13:10:00Z,704,,404308,404308,404308,32,28,0,4357,1129,5486,32,US-NV,2020-07-25 00:05:13,US
2020-07-22,NY,408886,4889754,,714,89995,179,,96,,72386,A,2020-07-21 23:59:00,1c4050d0e507d38717c106df8ccdec78cf975d33,2020-07-21T23:59:00Z,25068,89995,5298640,5298640,5298640,36,10,0,66954,705,67659,36,US-NY,2020-07-25 00:05:13,US
2020-07-22,OH,78742,1142853,,1098,9864,347,2386,169,,54426,B,2020-07-22 14:00:00,1c81de33e02bd81ffcc3dea942ab5df7fa5b32ff,2020-07-22T14:00:00Z,3235,9864,1221595,1221595,1221595,39,16,128,20045,1527,21572,39,US-OH,2020-07-25 00:05:13,US
2020-07-22,OK,27301,478297,,630,2540,257,,,,21596,A+,2020-07-22 00:00:00,82e8f5fab9576abb58aee3ddfb0dc30b0531b166,2020-07-22T00:00:00Z,474,2540,505598,505598,505598,40,13,137,6240,975,7215,40,US-OK,2020-07-25 00:05:13,US
2020-07-22,OR,15393,337401,,231,1433,61,,30,,3381,A+,2020-07-22 15:01:00,6d303c14ec2782623b0e3529a024012d838286c4,2020-07-22T15:01:00Z,269,1433,352794,352794,352794,41,0,27,7277,254,7531,41,US-OR,2020-07-25 00:05:13,US
2020-07-22,PA,103396,968081,,735,,,,100,,77547,A+,2020-07-22 00:00:00,e0e48ea97aa1d6c22aa2b43537ed9efcb738c853,2020-07-22T00:00:00Z,7063,,1071477,1071477,1071477,42,25,0,15083,631,15714,95,US-UM,2020-07-25 00:05:13,US
2020-07-22,PA,103396,968081,,735,,,,100,,77547,A+,2020-07-22 00:00:00,e0e48ea97aa1d6c22aa2b43537ed9efcb738c853,2020-07-22T00:00:00Z,7063,,1071477,1071477,1071477,42,25,0,15083,631,15714,42,US-PA,2020-07-25 00:05:13,US
2020-07-22,PR,13038,192686,,415,,49,,31,,,B,2020-07-22 06:30:00,b31bb09accb78fccf4c0de62218c84bc3fcafd2d,2020-07-22T06:30:00Z,185,,205724,205724,205724,72,5,0,0,98,98,72,US-PR,2020-07-25 00:05:13,US
2020-07-22,RI,18062,168794,,67,2127,5,,3,,1749,A+,2020-07-22 12:00:00,e93489bdede8b3b3eb6e0ae31b635e7615af1459,2020-07-22T12:00:00Z,997,2127,186856,186856,186856,44,1,11,1816,76,1892,44,US-RI,2020-07-25 00:05:13,US
2020-07-22,SC,75042,534118,,1607,4498,,,,,27062,A,2020-07-21 23:59:00,4c29696e16160f2fb5aa36d5aa808300913cd98c,2020-07-21T23:59:00Z,1285,4498,609160,609160,609160,45,64,0,8762,1705,10467,45,US-SC,2020-07-25 00:05:13,US
2020-07-22,SD,8077,92981,,56,790,,,,,7159,B,2020-07-21 18:00:00,263d4e656b69ed236fe2fa23f3853f145de23dd1,2020-07-21T18:00:00Z,119,790,101058,101058,101058,46,1,14,1155,58,1213,46,US-SD,2020-07-25 00:05:13,US
2020-07-22,TN,84417,1179411,,1451,3907,,,,,49748,A,2020-07-22 15:00:00,8d8ebf110923cfb5d6424cbca526a9e335269fc4,2020-07-22T15:00:00Z,888,3907,1263828,1263828,1263828,47,17,109,23122,2473,25595,47,US-TN,2020-07-25 00:05:13,US
2020-07-22,TX,351618,2752530,,10893,,3281,,,,195315,A,2020-07-22 17:45:00,216d6e756a74f224301e8cc670c2bcfdd2197929,2020-07-22T17:45:00Z,4348,,3104148,3104148,3104148,48,197,0,50695,9879,60574,48,US-TX,2020-07-25 00:05:13,US
2020-07-22,UT,35578,445824,,234,2135,94,563,,231,22532,A+,2020-07-22 11:41:00,9b9c8e5678ae83d3f9e0dcd61595f4ed2e070fc3,2020-07-22T11:41:00Z,260,2135,481402,481402,481402,49,9,26,5393,566,5959,49,US-UT,2020-07-25 00:05:13,US
2020-07-22,VA,80393,873794,385,1157,11488,253,,136,,10331,A+,2020-07-21 17:00:00,66287dbbcc0205ad06f2739e2b396d5bb4fa101b,2020-07-21T17:00:00Z,2051,11488,954572,954187,954187,51,3,64,13073,1022,14095,51,US-VA,2020-07-25 00:05:13,US
2020-07-22,VI,320,7146,91,,,,,,,172,C,2020-07-22 11:49:00,34bf629fe6a69433a2b279d81641e24829dfba7e,2020-07-22T11:49:00Z,7,,7557,7466,7466,78,1,0,293,12,305,78,US-VI,2020-07-25 00:05:13,US
2020-07-22,VT,1366,84376,,14,,,,,,1152,B,2020-07-22 00:00:00,0a25b5fb40d450fe594926e6d280faac56e36fb4,2020-07-22T00:00:00Z,56,,85742,85742,85742,50,0,0,795,0,795,50,US-VT,2020-07-25 00:05:13,US
2020-07-22,WA,48575,792609,,392,5161,,,51,,,B,2020-07-21 02:59:00,7b053ae921ca91f633a71636e4ea9621e38511a9,2020-07-21T02:59:00Z,1465,5161,841184,841184,841184,53,12,59,13998,832,14830,53,US-WA,2020-07-25 00:05:13,US
2020-07-22,WI,48583,764630,51,167,4225,63,848,,,34682,A+,2020-07-22 16:00:00,699e99371e6d86c692f2306b1a94b659fcf4fbfa,2020-07-22T16:00:00Z,872,4225,813264,813213,813213,55,6,31,14068,747,14815,79,US-UM,2020-07-25 00:05:13,US
2020-07-22,WI,48583,764630,51,167,4225,63,848,,,34682,A+,2020-07-22 16:00:00,699e99371e6d86c692f2306b1a94b659fcf4fbfa,2020-07-22T16:00:00Z,872,4225,813264,813213,813213,55,6,31,14068,747,14815,55,US-WI,2020-07-25 00:05:13,US
2020-07-22,WV,5206,237181,,78,,33,,16,,3625,B,2020-07-22 10:00:00,ddc2b898d54918ced7c26a3aa6690b48f84f8557,2020-07-22T10:00:00Z,101,,242387,242387,242387,54,0,0,2054,7,2061,54,US-WV,2020-07-25 00:05:13,US
2020-07-22,WY,2288,41927,,13,152,,,,,1745,B,2020-07-22 18:02:00,630eb182850ade366d2e8d4575533dd543dc8c66,2020-07-22T18:02:00Z,25,152,44215,44215,44215,56,0,6,0,50,50,56,US-WY,2020-07-25 00:05:13,US
2020-07-21,AK,2525,176101,,32,,,,1,,737,A,2020-07-21 00:00:00,ee5450055a413173129ad034f9098d3f87412492,2020-07-21T00:00:00Z,18,,178626,178626,178626,2,0,0,2929,111,3040,2,US-AK,2020-07-25 00:05:13,US
2020-07-21,AL,70358,530023,,1547,8538,,1009,,535,29736,B,2020-07-21 11:00:00,b2647427b333f419f8b752ae1c13f78474beca6a,2020-07-21T11:00:00Z,1303,8538,600381,600381,600381,1,12,170,5126,1467,6593,1,US-AL,2020-07-25 00:05:13,US
2020-07-21,AR,34655,404980,,488,2257,,,111,316,27283,A+,2020-07-21 14:36:00,b77efbc4e760c38a840401a8d10f162556ecd753,2020-07-21T14:36:00Z,374,2257,439635,439635,439635,5,17,55,6091,728,6819,5,US-AR,2020-07-25 00:05:13,US
2020-07-21,AS,0,1037,,,,,,,,,C,2020-07-16 00:00:00,0751b91aec0bbed662c9bf6c56ba3fb8cadfa0d1,2020-07-16T00:00:00Z,0,,1037,1037,1037,60,0,0,0,0,0,60,US-AS,2020-07-25 00:05:13,US
2020-07-21,AZ,148683,658983,,3041,6894,865,,608,,18863,A+,2020-07-21 00:00:00,17596c616e20a48a976b56c45c4a94b1480d5f0c,2020-07-21T00:00:00Z,2918,6894,807666,807666,807666,4,134,196,10643,3500,14143,4,US-AZ,2020-07-25 00:05:13,US
2020-07-21,CA,400769,6136163,,8681,,2226,,,,,B,2020-07-21 00:00:00,c5f9f05c2b366e3f77d195585f936816c1359e2f,2020-07-21T00:00:00Z,7755,,6536932,6536932,6536932,6,61,0,113380,9231,122611,6,US-CA,2020-07-25 00:05:13,US
2020-07-21,CO,40566,410733,,386,6057,,,,,5019,A,2020-07-21 01:59:00,16390353efb1c91bb80519f773fee4480c6a8006,2020-07-21T01:59:00Z,1615,6057,451299,451299,451299,8,0,25,8706,424,9130,8,US-CO,2020-07-25 00:05:13,US
2020-07-21,CT,48096,614741,,62,10654,,,,,8466,B,2020-07-20 20:30:00,f868801fa78190a0efb541952dc9fd1d35efdd5b,2020-07-20T20:30:00Z,4406,10654,662837,662837,662837,9,0,0,0,41,41,9,US-CT,2020-07-25 00:05:13,US
2020-07-21,DC,11427,144284,,83,,19,,13,,1932,A+,2020-07-20 00:00:00,239bd78e094aa0e790adbdfc8c4824bf3fa38147,2020-07-20T00:00:00Z,580,,155711,155711,155711,11,1,0,3883,88,3971,11,US-DC,2020-07-25 00:05:13,US
2020-07-21,DE,13746,144601,,58,,11,,,,7362,A+,2020-07-20 18:00:00,6b9e38b1e5760aa6441a657f30b63e4d3304920f,2020-07-20T18:00:00Z,525,,158347,158347,158347,10,2,0,5125,227,5352,10,US-DE,2020-07-25 00:05:13,US
2020-07-21,FL,369834,2729916,2462,9520,22123,,,,,,A,2020-07-20 23:59:00,314f480647d9d2b014ebb6005ae0af8dec8613c6,2020-07-20T23:59:00Z,5319,22123,3102212,3099750,3099750,12,136,518,38204,9440,47644,12,US-FL,2020-07-25 00:05:13,US
2020-07-21,GA,148988,1146303,,3155,15494,,2904,,,,A,2020-07-21 14:50:00,9238741c57f2fa5887aa42640c2d005ce52b3fd1,2020-07-21T14:50:00Z,3254,15494,1295291,1295291,1295291,13,78,447,18097,3413,21510,13,US-GA,2020-07-25 00:05:13,US
2020-07-21,GU,327,18430,,3,,,,,,235,B,2020-07-20 20:30:00,f7434c46508a873fe445b6f142a86c94699972a8,2020-07-20T20:30:00Z,5,,18757,18757,18757,66,0,0,178,8,186,66,US-GU,2020-07-25 00:05:13,US
2020-07-21,HI,1393,105390,,46,150,,,,,1057,D,2020-07-20 00:00:00,dee954988069c898020faa060f4b1ffd50d77f1b,2020-07-20T00:00:00Z,24,150,106783,106783,106783,15,0,0,815,12,827,84,US-UM,2020-07-25 00:05:13,US
2020-07-21,HI,1393,105390,,46,150,,,,,1057,D,2020-07-20 00:00:00,dee954988069c898020faa060f4b1ffd50d77f1b,2020-07-20T00:00:00Z,24,150,106783,106783,106783,15,0,0,815,12,827,15,US-HI,2020-07-25 00:05:13,US
2020-07-21,IA,39474,382959,,223,,74,,32,,28388,A+,2020-07-21 00:00:00,b83e119b144898bdcd148b944b792cca3af7dbe8,2020-07-21T00:00:00Z,802,,422433,422433,422433,19,5,0,3581,308,3889,19,US-IA,2020-07-25 00:05:13,US
2020-07-21,ID,15266,135805,,188,621,46,186,,,4335,A,2020-07-20 19:00:00,862a3fab286546895e9e6cd8ca7a69ec288595fa,2020-07-20T19:00:00Z,122,621,151071,151071,151071,16,3,21,2790,393,3183,16,US-ID,2020-07-25 00:05:13,US
2020-07-21,IL,164878,2145151,,1466,,320,,142,,,A,2020-07-21 00:00:00,0d2b7250c66de332848b7c91d132816bb944661d,2020-07-21T00:00:00Z,7517,,2310029,2310029,2310029,17,23,0,28790,955,29745,17,US-IL,2020-07-25 00:05:13,US
2020-07-21,IN,57916,586889,,803,7941,267,1691,82,,41322,A+,2020-07-20 23:59:00,1245f5bb571ac68398b192cfb3e6bfaabe1c69b0,2020-07-20T23:59:00Z,2846,7941,644805,644805,644805,18,21,0,8435,710,9145,18,US-IN,2020-07-25 00:05:13,US
2020-07-21,KS,23334,238197,,,1497,111,439,21,162,1016,A,2020-07-20 10:00:00,7563ccb16fd68e2693ec6e17cff64b6623be8f9b,2020-07-20T10:00:00Z,307,1497,261531,261531,261531,20,0,0,0,0,0,20,US-KS,2020-07-25 00:05:13,US
